"NAME:","run_5_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:57"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","124"

"Time [sec]","ACC X","ACC Y","ACC Z"
"29.895996","1.53","7.49","-1.02"
"29.99707","0.67","-0.63","1.69"
"30.0979","4.43","10.4","-0.98"
"30.198975","-2.63","20.01","-11.1"
"30.300049","-2.31","2.47","1.18"
"30.401123","6.39","-4.04","-4.39"
"30.501953","6.24","6.75","-4.67"
"30.603027","-9.06","20.01","-11.38"
"30.704102","1.18","8.36","-0.51"
"30.804932","2.51","-0.39","-0.12"
"30.906006","-3.14","20.01","-7.45"
"31.00708","-4.04","20.01","-8.08"
"31.10791","-2.67","2.2","-0.27"
"31.208984","11.1","0.16","0.2"
"31.310059","-5.33","20.01","-8.12"
"31.411133","-1.88","18.67","-9.85"
"31.511963","-4.12","4.12","-5.18"
"31.613037","1.96","2.16","0.27"
"31.714111","1.06","20.01","-11.77"
"31.814941","-3.65","13.81","-7.53"
"31.916016","0.31","-0.98","2.43"
"32.01709","-1.92","9.02","-3.26"
"32.11792","-7.18","16.63","-11.14"
"32.218994","-4.51","12.4","-5.3"
"32.32007","2.71","-2.86","-3.14"
"32.4209","3.84","1.92","3.49"
"32.521973","4.28","20.01","-13.65"
"32.623047","-1.92","3.57","-4.9"
"32.72412","-0.75","-4.86","-0.12"
"32.82495","12.28","13.1","-1.65"
"32.926025","-2.59","17.53","-7.81"
"33.0271","-0.39","7.57","-2.2"
"33.12793","-1.57","2.43","-1.92"
"33.229004","4.35","4.9","4.55"
"33.33008","1.45","20.01","-14.08"
"33.43091","-2.67","-0.16","0.98"
"33.531982","7.26","-5.22","-5.3"
"33.633057","-8.16","18.59","-3.22"
"33.73413","-3.18","19.57","-8.94"
"33.83496","-0.82","7.37","-3.77"
"33.936035","-1.02","1.26","-0.24"
"34.03711","1.84","20.01","-2.63"
"34.13794","-2.43","20.01","-9.3"
"34.239014","-0.82","1.53","3.18"
"34.340088","8.08","2.47","-3.61"
"34.440918","6.0","20.01","2.51"
"34.541992","-2.79","19.26","-6.71"
"34.643066","-2.79","1.88","-6.43"
"34.743896","1.29","2.16","-1.65"
"34.84497","1.53","20.01","-11.92"
"34.946045","-4.12","12.4","-6.98"
"35.04712","2.04","-1.1","5.06"
"35.14795","-1.06","9.06","-6.2"
"35.249023","-3.06","15.38","-10.12"
"35.350098","-0.59","10.32","-5.33"
"35.450928","2.31","-1.41","-0.16"
"35.552002","7.37","5.33","2.9"
"35.653076","4.31","20.01","-12.2"
"35.753906","-2.24","3.41","-2.59"
"35.85498","1.02","-5.69","-1.45"
"35.956055","-1.26","13.14","-7.34"
"36.05713","-2.0","18.95","-5.06"
"36.15796","-0.31","7.96","-2.43"
"36.259033","1.29","-0.67","2.12"
"36.360107","6.83","8.28","-4.0"
"36.460938","-0.82","20.01","-5.61"
"36.56201","-2.82","0.94","1.06"
"36.663086","8.24","-4.71","-6.08"
"36.763916","-4.39","20.01","5.02"
"36.86499","-2.82","19.14","-6.08"
"36.966064","-2.16","3.57","-1.8"
"37.066895","0.63","0.35","-0.47"
"37.16797","6.55","20.01","-5.22"
"37.269043","-2.75","15.26","-5.65"
"37.370117","-1.92","-2.0","1.29"
"37.470947","1.84","6.0","-5.37"
"37.57202","-7.85","18.91","-14.16"
"37.673096","-1.02","19.93","-3.57"
"37.773926","-2.35","1.1","-3.14"
"37.875","2.24","0.86","-0.55"
"37.976074","4.67","20.01","-12.59"
"38.076904","-4.94","8.83","-5.88"
"38.17798","0.39","2.08","2.59"
"38.279053","2.55","6.94","-7.73"
"38.380127","-2.9","17.61","-6.28"
"38.480957","-1.69","11.69","-2.35"
"38.58203","4.04","-2.75","-0.63"
"38.683105","4.71","1.53","2.08"
"38.783936","1.33","20.01","-8.24"
"38.88501","-2.39","2.47","-1.88"
"38.986084","3.3","-7.1","-2.82"
"39.086914","-5.65","13.93","-6.79"
"39.18799","-0.16","19.5","-5.57"
"39.289062","-1.45","6.98","-1.45"
"39.389893","2.16","-0.75","4.12"
"39.490967","4.63","11.89","-1.73"
"39.59204","-0.16","20.01","-6.98"
"39.693115","-1.29","-0.82","1.88"
"39.793945","6.43","-2.86","-3.92"
"39.89502","3.69","20.01","-8.51"
"39.996094","0.63","16.99","-3.06"
"40.096924","-0.94","3.06","-5.96"
"40.197998","3.37","1.8","-0.08"
"40.299072","5.77","20.01","-9.96"
